filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
03-01-02-02-02-01-01.wav,0.5634326338768005,0.0020512661430984735,6341.1176551305225,5240.864625370463,11379.469936708861,0.05152541534810127,-735.8821411132812,83.70098114013672,8.705057144165039,16.965017318725586,1.3121299743652344,16.322006225585938,-2.980087995529175,8.19979476928711,-9.668302536010742,1.4795105457305908,-8.096678733825684,-3.220796823501587,3.2658777236938477,0.32033011317253113,2.818392038345337,-0.3401012420654297,-2.980508327484131,1.267234444618225,1.0591858625411987,-2.9722890853881836,calm
03-01-02-02-02-02-01.wav,0.5883238315582275,0.002081340877339244,6481.900131819165,5216.260396935745,11526.325631648937,0.051087724401595744,-724.8024291992188,83.06355285644531,0.8659418225288391,13.717050552368164,5.395136833190918,15.344676971435547,-3.8879239559173584,6.684385299682617,-9.1093111038208,-2.3121700286865234,-7.558575630187988,-2.6653926372528076,4.4089484214782715,0.14726045727729797,1.0950103998184204,-0.12744823098182678,-4.1384100914001465,-0.0933137983083725,1.5357577800750732,-1.9609849452972412,calm
03-01-03-01-01-01-01.wav,0.5977787375450134,0.004056225065141916,6697.637427514519,5449.040599480093,12494.70379601227,0.05570150738113497,-679.537841796875,78.6998062133789,0.669075608253479,10.391345977783203,5.2083306312561035,11.526518821716309,-7.042266368865967,2.0361530780792236,-6.768250465393066,-3.4511542320251465,-8.602937698364258,-2.1420223712921143,2.154627799987793,-5.774921417236328,-1.6056702136993408,1.3435165882110596,-3.6845219135284424,-2.247852087020874,2.963418483734131,-2.2749698162078857,happy
03-01-03-01-01-02-01.wav,0.5974916219711304,0.004627876449376345,6308.255369661629,5282.950056122416,11823.931173312883,0.039031046299846626,-658.3062744140625,78.06348419189453,-0.7869633436203003,10.1390380859375,8.304725646972656,12.286282539367676,-4.871697425842285,0.5241581201553345,-5.596922397613525,-3.214564323425293,-9.87502384185791,-1.7062536478042603,3.7575342655181885,-5.973937034606934,-0.33157292008399963,2.9784533977508545,-3.0217642784118652,-2.568119764328003,3.645125389099121,-2.1180198192596436,happy
03-01-03-01-02-01-01.wav,0.573857307434082,0.003650355851277709,6668.378178875542,5391.710076358235,12288.23889307229,0.048661932887801206,-693.6077880859375,77.67530822753906,2.3579089641571045,12.039347648620605,5.273947715759277,9.538203239440918,-5.2776994705200195,3.813796043395996,-8.264498710632324,-3.2071239948272705,-11.793937683105469,-2.455129861831665,4.333869934082031,-4.883417129516602,-2.128309488296509,2.046766996383667,-3.128413438796997,-1.5446187257766724,3.1510391235351562,-3.0311670303344727,happy
03-01-03-01-02-02-01.wav,0.5711566209793091,0.0036508184857666492,6596.433186312962,5414.207840594959,12294.719827586207,0.05662799703663793,-683.9285888671875,74.13704681396484,1.0619159936904907,17.890661239624023,6.343323230743408,11.597566604614258,-5.888016700744629,6.828433036804199,-6.5844621658325195,-1.8717209100723267,-10.634795188903809,-2.12343168258667,2.793222188949585,-3.7413883209228516,0.0742429569363594,2.190988063812256,-2.982234477996826,-1.3201839923858643,3.2881252765655518,-3.3837223052978516,happy
03-01-03-02-01-01-01.wav,0.5279638767242432,0.006117460783571005,6411.849090656877,5347.594613541249,12149.52445652174,0.06302224864130435,-627.4204711914062,67.70438385009766,-6.66948938369751,9.967615127563477,-3.0760908126831055,7.208736896514893,-5.0634565353393555,-2.9935553073883057,-10.52482795715332,-4.989576816558838,-8.10744571685791,-8.362473487854004,0.33147838711738586,-4.243649482727051,-5.2197489738464355,0.21778568625450134,-4.321857452392578,-4.636044979095459,-1.4735870361328125,-3.0157265663146973,happy
03-01-03-02-01-02-01.wav,0.5119689702987671,0.007735022343695164,5270.074572534928,5079.642347853329,10658.770161290322,0.05315822030791789,-591.97021484375,72.97100067138672,-6.905821800231934,4.645146369934082,0.412864089012146,8.772310256958008,-4.1541218757629395,-3.527296781539917,-8.415510177612305,-5.538169860839844,-10.657865524291992,-7.126158237457275,4.071781158447266,-3.483224868774414,-5.404791355133057,0.8693357110023499,-2.355638027191162,-4.450650691986084,-0.5784071683883667,-1.7785732746124268,happy
03-01-03-02-02-01-01.wav,0.5043964982032776,0.01046197023242712,5571.752136873665,5004.811995190089,10670.39695945946,0.0670383762668919,-554.230712890625,70.28367614746094,-10.080168724060059,11.619574546813965,-1.2718135118484497,10.029098510742188,-6.932470798492432,-0.2982608377933502,-9.178950309753418,-6.300987720489502,-12.876888275146484,-5.181731224060059,3.789686441421509,-6.873364448547363,-3.964001178741455,1.6868478059768677,-3.328859329223633,-5.559685230255127,0.8023905754089355,-1.9896814823150635,happy
03-01-03-02-02-02-01.wav,0.5387455821037292,0.009871908463537693,6222.631240284644,5087.573329481677,11516.934121621622,0.059488492398648646,-568.1387939453125,70.80917358398438,-8.760221481323242,11.967098236083984,-2.9723803997039795,10.001248359680176,-8.55140495300293,0.027818338945508003,-9.052507400512695,-6.3288469314575195,-12.138223648071289,-7.093576908111572,1.7016894817352295,-5.718075752258301,-3.0275192260742188,1.1591640710830688,-2.6721181869506836,-5.588248252868652,-1.0657126903533936,-1.9595199823379517,happy
03-01-04-01-01-01-01.wav,0.5737130641937256,0.0020295078866183758,6355.908383532952,5234.717404551579,11777.864583333334,0.03940700954861111,-715.8726806640625,74.98529815673828,2.9195244312286377,11.441712379455566,6.960728645324707,13.466071128845215,-6.726049900054932,4.731559753417969,-6.06035041809082,-5.0608439445495605,-7.618046283721924,-3.5482144355773926,-1.2796027660369873,-3.5052683353424072,1.5040185451507568,-1.6673054695129395,-4.647080898284912,-1.3987221717834473,0.42264074087142944,-3.0675158500671387,sad
03-01-04-01-01-02-01.wav,0.5841920375823975,0.0019012148259207606,6610.6385998863925,5502.189744371441,12477.845149253732,0.04294980177238806,-732.4854736328125,80.96550750732422,3.4866979122161865,13.031230926513672,8.979397773742676,14.107940673828125,-4.787290096282959,6.040528774261475,-4.208775043487549,-5.1626200675964355,-7.150252342224121,-4.6642746925354,-0.3132726550102234,-2.1768178939819336,-0.458217054605484,-1.0323430299758911,-2.9702646732330322,-0.028320658951997757,0.2460004836320877,-1.6613960266113281,sad
03-01-04-01-02-01-01.wav,0.599463939666748,0.0016949223354458809,6739.503743532134,5073.448861282462,11920.925151975684,0.029216731572948327,-766.6506958007812,73.99263000488281,2.4763808250427246,10.077652931213379,7.92880392074585,11.792141914367676,-5.250398635864258,4.038564682006836,-4.807724952697754,-4.966982841491699,-7.7130537033081055,-2.574597120285034,0.20226545631885529,-1.4582432508468628,-0.09136573225259781,-0.9052931666374207,-2.4779257774353027,-1.930030345916748,0.17508843541145325,-1.3837140798568726,sad
03-01-04-01-02-02-01.wav,0.5976741313934326,0.0022206446155905724,7105.707655228805,5436.38007147585,12793.092365506329,0.0407498516613924,-736.8084716796875,70.97516632080078,4.851596355438232,13.256422996520996,7.9334282875061035,11.799355506896973,-4.935654163360596,6.684545516967773,-3.782374143600464,-5.05580997467041,-8.600865364074707,-2.9742848873138428,-0.15263108909130096,-3.381411075592041,0.6318366527557373,-0.12062504887580872,-2.503427505493164,-1.9697885513305664,1.409952163696289,0.1551021784543991,sad
03-01-04-02-01-01-01.wav,0.5922334790229797,0.002798955887556076,6343.479801703362,5318.946740947061,11842.108718487394,0.04405746673669468,-704.1219482421875,77.8468017578125,5.104487419128418,14.811195373535156,8.4954833984375,15.001171112060547,-6.490653038024902,5.849812030792236,-5.334416389465332,-4.531125545501709,-6.278417587280273,-1.5516639947891235,0.5133358240127563,-4.036991596221924,0.8173360824584961,-0.8209394216537476,-3.67832350730896,-1.7731989622116089,1.9463574886322021,-2.244490385055542,sad
03-01-04-02-01-02-01.wav,0.5618205070495605,0.004511438775807619,6780.444327194639,5175.4804512009605,12355.334051724138,0.042810198904454026,-652.2411499023438,69.28092956542969,-3.692371129989624,11.728851318359375,3.012763261795044,11.101811408996582,-6.106992721557617,-1.5688687562942505,-6.384500980377197,-5.752694129943848,-10.740142822265625,-4.384000301361084,1.1800429821014404,-6.008563041687012,-2.272958755493164,0.7032990455627441,-3.6963775157928467,-4.539521217346191,1.7904213666915894,-3.0540356636047363,sad
03-01-04-02-02-01-01.wav,0.5763019323348999,0.004837275482714176,6725.480141097576,5255.503306273599,12357.104700854701,0.042160512375356125,-650.4346313476562,71.00574493408203,-1.6740124225616455,11.137107849121094,6.426336288452148,11.243234634399414,-6.424381256103516,1.0434881448745728,-7.529533386230469,-6.578289031982422,-13.766916275024414,-3.780865430831909,1.167107105255127,-6.466519355773926,-1.846676230430603,0.44993579387664795,-4.20472526550293,-3.6649117469787598,1.6820557117462158,-1.8880976438522339,sad
03-01-04-02-02-02-01.wav,0.5843625068664551,0.005899099167436361,6896.7110415397665,5296.289370233912,12508.680555555555,0.04164997329059829,-636.4867553710938,70.95319366455078,-4.674071788787842,14.971724510192871,3.303352117538452,11.23985767364502,-7.639232635498047,1.0996047258377075,-7.387784481048584,-5.972331523895264,-11.93284797668457,-3.0089709758758545,1.687923789024353,-5.366694927215576,-1.5202534198760986,0.6162874102592468,-5.021551609039307,-4.008816719055176,2.253214120864868,-3.0063319206237793,sad
03-01-05-01-01-01-01.wav,0.5214210748672485,0.00810640212148428,6134.622527421992,4971.861264461214,11312.629132231405,0.06889339058195593,-578.9886474609375,62.40531539916992,-8.723745346069336,13.807443618774414,1.7894552946090698,6.85379695892334,-6.779373645782471,1.6812312602996826,-3.1294829845428467,-0.8724655508995056,-9.711342811584473,-3.9222545623779297,1.1898442506790161,-3.724323272705078,-1.9656609296798706,0.19435611367225647,-4.415187835693359,-2.1147541999816895,-0.71562260389328,-3.372647285461426,angry
03-01-05-01-01-02-01.wav,0.5270829200744629,0.009117930196225643,6352.15651043765,5151.300245185481,11747.318412162162,0.0704075168918919,-558.08544921875,60.27934265136719,-9.11247730255127,13.652972221374512,-2.4844753742218018,6.028103828430176,-7.827356815338135,0.5168043971061707,-7.951961040496826,-5.881613731384277,-9.349529266357422,-5.449629783630371,-1.708810806274414,-5.190380096435547,-4.184617042541504,-1.3502674102783203,-4.801324844360352,-2.625316858291626,-1.9707814455032349,-4.778129577636719,angry
03-01-05-01-02-01-01.wav,0.5701494812965393,0.006607029587030411,6691.418645431377,5506.448163253425,12698.636968085106,0.0606938046162614,-595.01953125,58.63714599609375,-2.3243772983551025,13.656708717346191,2.5880088806152344,7.256904125213623,-6.045725345611572,2.11095929145813,-5.784304618835449,-4.347543239593506,-9.437115669250488,-3.4407591819763184,-0.09714849293231964,-5.3498663902282715,-0.6060028672218323,-0.7197378873825073,-4.557264804840088,-1.5897213220596313,0.05045483261346817,-2.871264696121216,angry
03-01-05-01-02-02-01.wav,0.5249101519584656,0.010389203205704689,5978.021894666207,5179.410979900302,11529.313568376068,0.07504368100071225,-557.4182739257812,59.952056884765625,-3.688814640045166,12.91679573059082,-0.013789597898721695,8.497369766235352,-7.38967227935791,1.7407536506652832,-4.216524124145508,-5.308587074279785,-10.20217227935791,-4.530848026275635,0.6808322668075562,-4.907951831817627,-2.234621524810791,1.4346282482147217,-5.041983604431152,-3.2938826084136963,0.45916691422462463,-3.1179282665252686,angry
03-01-05-02-01-01-01.wav,0.5017575025558472,0.051100704818964005,5623.256904944155,4967.7704550489325,10776.19724025974,0.08750253652597402,-382.94439697265625,53.896820068359375,-23.297330856323242,4.580228328704834,-9.285055160522461,-0.8754960298538208,-10.370818138122559,-2.3217241764068604,-15.359920501708984,-8.762622833251953,-11.351444244384766,-7.909097194671631,-5.036430358886719,-4.709555149078369,-5.811622142791748,-4.9176506996154785,-6.537003040313721,-2.721989393234253,-1.558791160583496,-2.8055622577667236,angry
03-01-05-02-01-02-01.wav,0.41529494524002075,0.03146088123321533,5012.268025915821,4705.192733087318,10093.730945121952,0.11394340701219512,-398.25738525390625,52.27615737915039,-28.403059005737305,12.268516540527344,-10.869940757751465,3.713202953338623,-12.764250755310059,-1.9750137329101562,-11.16158676147461,-6.197089195251465,-13.104206085205078,-9.455248832702637,-1.81088125705719,-7.400116920471191,-6.04414176940918,-2.058232069015503,-4.838791370391846,-3.4016048908233643,-3.4816219806671143,-5.374157905578613,angry
03-01-05-02-02-01-01.wav,0.48886191844940186,0.03165525570511818,5104.333877565821,4620.419117090958,9798.928801546392,0.12269450708762887,-433.8844299316406,54.00363540649414,-22.459300994873047,10.354472160339355,-7.0126261711120605,4.459576606750488,-9.943161964416504,-1.8999838829040527,-10.482300758361816,-7.365716934204102,-12.76192855834961,-6.574690818786621,-1.5217124223709106,-6.77035665512085,-6.641203880310059,-0.2872127294540405,-6.819998741149902,-2.4198904037475586,-1.361611247062683,-2.9334049224853516,angry
03-01-05-02-02-02-01.wav,0.4266502261161804,0.08850355446338654,5175.903699459582,4711.998058192138,10108.363309352519,0.12785943120503598,-338.95819091796875,44.92454528808594,-24.295610427856445,3.9138779640197754,-13.284221649169922,1.4593491554260254,-13.04707145690918,-4.97775936126709,-16.904499053955078,-7.389267921447754,-14.391402244567871,-8.849214553833008,-2.091371774673462,-5.751227378845215,-8.465787887573242,-3.035189628601074,-6.529008865356445,-1.3187071084976196,-2.6784703731536865,-1.4834400415420532,angry
03-01-06-01-01-01-01.wav,0.5617401003837585,0.005674377549439669,5823.098269050956,5566.1729122620545,11950.611413043478,0.05884284420289855,-620.8692626953125,72.92555236816406,3.0696380138397217,15.845616340637207,5.005441188812256,15.862975120544434,-6.97433614730835,2.558234691619873,-6.399505138397217,-6.247274875640869,-8.195703506469727,-2.0134549140930176,0.49049416184425354,-3.397026538848877,3.7888987064361572,1.4706993103027344,-3.0161712169647217,0.395310640335083,5.018989086151123,0.3239213526248932,fearful
03-01-06-01-01-02-01.wav,0.5070887804031372,0.005428567994385958,5984.055261100907,5513.91364680569,12176.15927419355,0.060051434200879765,-635.4308471679688,72.6880874633789,-2.9527745246887207,10.282988548278809,2.1451995372772217,12.7815523147583,-7.854214191436768,0.47031301259994507,-9.592290878295898,-9.227546691894531,-11.441821098327637,-3.842963457107544,0.27875712513923645,-6.73049259185791,-1.335057258605957,-0.5868434309959412,-5.139951229095459,-1.941186785697937,3.1478493213653564,-1.739450454711914,fearful
03-01-06-01-02-01-01.wav,0.6014355421066284,0.004788997583091259,5629.4000473241595,5473.562959875854,11338.59810371517,0.05215387964396285,-647.2380981445312,73.50654602050781,4.930394172668457,20.47473907470703,7.834418296813965,16.947174072265625,-2.2995176315307617,6.473452091217041,-3.92177414894104,-2.7093231678009033,-5.261230945587158,0.12075354158878326,2.1282553672790527,-1.6311742067337036,2.320662021636963,2.0086517333984375,-1.8739304542541504,0.593227207660675,3.9788153171539307,0.7149076461791992,fearful
03-01-06-01-02-02-01.wav,0.5726631283760071,0.004429414868354797,6081.403445413879,5303.675392824756,11645.474137931034,0.05543114673132184,-648.9740600585938,78.3023452758789,-1.7424380779266357,14.431586265563965,6.241876602172852,14.456552505493164,-5.611793041229248,4.65496826171875,-8.2464599609375,-6.148351192474365,-7.476688861846924,-0.2118333876132965,0.5937343239784241,-1.9911116361618042,0.971101701259613,0.013414569199085236,-2.9713134765625,0.8971278667449951,1.8041456937789917,-1.2302074432373047,fearful
03-01-06-02-01-01-01.wav,0.46779611706733704,0.01561842579394579,4305.240262782959,4565.322155669006,8856.781914893618,0.09176259142287234,-474.542724609375,74.86431121826172,-14.51854419708252,9.220373153686523,-4.851329803466797,11.193394660949707,-1.2679728269577026,3.7445662021636963,-9.14418888092041,-9.757796287536621,-9.550326347351074,-3.457730531692505,3.311234951019287,-2.239110231399536,-3.3038535118103027,1.1318639516830444,-3.9700636863708496,0.2591417133808136,4.368307590484619,3.6401493549346924,fearful
03-01-06-02-01-02-01.wav,0.4104480445384979,0.02131713181734085,4209.2274317889605,4636.821035136109,9004.475502512563,0.08150984414258794,-433.3019104003906,61.540061950683594,-13.175698280334473,0.05695684254169464,-7.565680027008057,10.044459342956543,-4.906712532043457,-2.568763256072998,-12.326531410217285,-12.545833587646484,-11.449150085449219,-8.183513641357422,-1.3764780759811401,-7.932917594909668,-7.481744766235352,-3.9514429569244385,-6.1715474128723145,-2.4592199325561523,0.4989851117134094,-1.8305975198745728,fearful
03-01-06-02-02-01-01.wav,0.4336283206939697,0.035757750272750854,4614.3899375984265,4644.294061768124,9450.716320375335,0.10488228887399464,-400.8504943847656,62.25199890136719,-16.47338104248047,5.933529376983643,-9.444199562072754,5.08392333984375,-7.274176597595215,0.8850088119506836,-14.255374908447266,-13.725147247314453,-12.32983684539795,-9.43757438659668,-1.9672495126724243,-5.850719451904297,-8.221803665161133,-4.616809368133545,-8.434274673461914,-5.359373092651367,0.21847550570964813,-0.32333865761756897,fearful
03-01-06-02-02-02-01.wav,0.4300616681575775,0.024113060906529427,4062.572409187085,4476.652748536753,8060.450819672131,0.08120277279713115,-452.2567443847656,64.26329803466797,-13.677937507629395,5.032719135284424,-7.83691930770874,9.111678123474121,-4.476360321044922,-1.2368184328079224,-15.049938201904297,-9.269951820373535,-12.923873901367188,-9.072375297546387,2.0995216369628906,-3.0514726638793945,-7.781032085418701,-4.407273292541504,-6.311862945556641,-3.8780033588409424,1.277164101600647,-1.2582851648330688,fearful
03-01-07-01-01-01-01.wav,0.5075663328170776,0.0024997596628963947,5563.623003880971,5040.09984125136,10598.398760330578,0.07578716856060606,-681.2214965820312,78.88362121582031,0.12867489457130432,11.795809745788574,0.9876596331596375,13.565272331237793,-6.526605129241943,3.732994318008423,-9.42451000213623,-3.314809560775757,-10.499207496643066,-4.464768886566162,2.7165939807891846,-5.951193332672119,-2.6829450130462646,-0.8417772650718689,-6.40097188949585,0.051955629140138626,-0.35102662444114685,-4.64018440246582,disgust
03-01-07-01-01-02-01.wav,0.5483700633049011,0.0028929468244314194,6703.155339376194,5678.307539248006,12988.473360655738,0.07663347421448087,-653.00732421875,65.5443115234375,1.4677494764328003,11.09294319152832,-4.316812038421631,13.434914588928223,-7.126187801361084,1.5093210935592651,-10.47017765045166,-2.3894240856170654,-11.835936546325684,-3.841439962387085,0.7690638303756714,-4.3133134841918945,-4.427698135375977,-1.6403443813323975,-4.275539875030518,-0.8502705693244934,-0.9075602293014526,-3.9347476959228516,disgust
03-01-07-01-02-01-01.wav,0.5610320568084717,0.002741824835538864,6179.82681899451,5352.838139773037,11451.844262295082,0.05326267930327869,-700.3428344726562,84.597900390625,5.776148319244385,14.64262580871582,3.4342360496520996,12.270371437072754,-4.202550888061523,8.199333190917969,-12.219120979309082,-3.7911107540130615,-6.892866134643555,0.20357365906238556,-0.9375007748603821,-2.4304182529449463,-0.4395022392272949,-0.2103944569826126,-4.740743160247803,-1.7900470495224,1.0144526958465576,-2.3584163188934326,disgust
03-01-07-01-02-02-01.wav,0.5863504409790039,0.0028235819190740585,7014.229545615769,5420.722501243834,12425.716145833334,0.05229763454861111,-693.2808227539062,68.0340347290039,1.9750908613204956,11.899815559387207,2.2685301303863525,9.418973922729492,-4.043690204620361,7.1341938972473145,-12.038190841674805,-2.483994245529175,-6.685742378234863,0.20061956346035004,1.3775651454925537,-2.6585023403167725,-0.9851177930831909,-0.5627571940422058,-4.9256110191345215,-1.6203714609146118,1.8997962474822998,-3.1085896492004395,disgust
03-01-07-02-01-01-01.wav,0.4613419771194458,0.01092462707310915,5201.581162134671,5062.426440730819,10362.73978960396,0.08526792620668316,-514.208984375,61.11099624633789,-6.693434238433838,7.119902610778809,-13.141234397888184,1.2704732418060303,-7.105441093444824,-1.4572970867156982,-14.000560760498047,-11.95334243774414,-9.292231559753418,-6.934683799743652,-2.6210882663726807,-3.2895591259002686,-4.987305164337158,-4.174774646759033,-6.099491119384766,-3.775770664215088,-4.468794345855713,-5.464526653289795,disgust
03-01-07-02-01-02-01.wav,0.4934677481651306,0.01184470672160387,5801.449922912879,5020.928384624457,11112.723214285714,0.0851270799512987,-520.5405883789062,55.440948486328125,-12.789505958557129,10.565350532531738,-9.09349250793457,3.553237199783325,-11.604454040527344,-4.769663333892822,-18.180450439453125,-8.213839530944824,-6.398290157318115,-6.270668983459473,-1.595416784286499,-5.6946916580200195,-4.209718227386475,-5.5519609451293945,-7.4826741218566895,-1.9492143392562866,-0.005807772744446993,-4.315854072570801,disgust
03-01-07-02-02-01-01.wav,0.49686428904533386,0.011015688069164753,5887.764023944676,5307.675780931841,11678.739281002638,0.0703125,-549.6085205078125,59.82162094116211,3.9864704608917236,18.77702522277832,-10.736347198486328,5.5345683097839355,-5.526395320892334,0.8657930493354797,-15.845590591430664,-6.647061347961426,-3.756176710128784,-5.951642036437988,-7.945481777191162,-2.5424036979675293,-4.65384578704834,-4.914610862731934,-10.318490982055664,-3.5939760208129883,-2.6604442596435547,-7.734886646270752,disgust
03-01-07-02-02-02-01.wav,0.5299950242042542,0.011199398897588253,6329.590134560602,5388.003261458104,12060.651676829268,0.07352443788109755,-525.60791015625,56.083831787109375,-0.5596327781677246,9.276145935058594,-6.987759590148926,5.482701301574707,-6.483217239379883,-1.6705132722854614,-15.758886337280273,-7.530651092529297,-6.277405738830566,-4.110471725463867,-4.797231674194336,-4.69058084487915,-5.295431613922119,-4.750789165496826,-5.368618011474609,-4.305297374725342,-0.751735508441925,-3.662919282913208,disgust
03-01-08-01-01-01-01.wav,0.6145213842391968,0.002914650132879615,7174.265866294916,5480.716692955459,13011.5478515625,0.0349639892578125,-679.2994995117188,64.0411148071289,2.525355577468872,9.743005752563477,2.074314594268799,10.626676559448242,-5.1715989112854,0.6371584534645081,-5.934022426605225,-3.8285365104675293,-6.006711006164551,-5.4047393798828125,1.9098551273345947,-3.7154343128204346,-2.066134214401245,-0.23866720497608185,-3.993090867996216,-3.8040478229522705,0.664836585521698,-2.774872303009033,surprised
03-01-08-01-01-02-01.wav,0.6139560341835022,0.002928713569417596,7306.166874725894,5432.404600530249,13142.253664495114,0.03130884822882736,-707.2544555664062,65.81221771240234,0.3987050950527191,8.45986270904541,4.743786811828613,11.8461275100708,-4.468698501586914,-0.018774325028061867,-6.092411518096924,-3.424335479736328,-7.390885829925537,-1.4570304155349731,1.3017771244049072,-4.287505626678467,-2.1692726612091064,0.04231267049908638,-3.3313655853271484,-4.295699596405029,1.2390166521072388,-1.3791650533676147,surprised
